"sensorIndex","time_stamp","humidity","temperature","pm2.5_alt","pm2.5_alt_a","pm2.5_alt_b","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index"
124743,"2023-08-01 20:50:00",32,94,2,0,4,4993.8,5.4,124743
124743,"2023-08-01 21:00:00",33,95,2,0,3.9,4997.4,5.7,124743
124743,"2023-08-01 21:10:00",32,95,1.9,0,3.9,4993.5,5.7,124743
124743,"2023-08-01 21:20:00",32,95,2.2,0,4.3,4988.6,5.7,124743
124743,"2023-08-01 21:30:00",32,94,1.9,0,3.8,4997.6,5.5,124743
124743,"2023-08-01 21:40:00",33,94,2,0,4,4997.5,5.8,124743
124743,"2023-08-01 21:50:00",32,94,1.8,0,3.7,4989.7,5.6,124743
124743,"2023-08-01 22:00:00",33,94,2,0,3.9,4996.5,5.3,124743
124743,"2023-08-01 22:10:00",34,93,2,0,3.9,4990.9,5.5,124743
124743,"2023-08-01 22:20:00",34,93,2,0,4,4991.6,5.7,124743
124743,"2023-08-01 22:30:00",34,93,1.9,0,3.9,4993.6,5.4,124743
124743,"2023-08-01 22:40:00",34,93,1.7,0,3.3,4995.8,5,124743
124743,"2023-08-01 22:50:00",35,92,2.1,0,4.1,4991.6,5.7,124743
124743,"2023-08-01 23:00:00",36,92,1.9,0,3.7,4996.2,5.4,124743
124743,"2023-08-01 23:10:00",37,92,2,0,3.9,4994.6,5.3,124743
124743,"2023-08-01 23:20:00",37,91,2.1,0,4.2,4993.9,5.7,124743
124743,"2023-08-01 23:30:00",37,91,2.1,0,4.2,4994,5.6,124743
124743,"2023-08-01 23:40:00",38,90,2.1,0,4.2,4993.6,5.6,124743
124743,"2023-08-01 23:50:00",38,89,2.4,0,4.9,4993.7,6.9,124743
124743,"2023-08-02 00:00:00",38,89,2.3,0,4.6,4989.6,6.8,124743
124743,"2023-08-02 00:10:00",39,89,2.3,0,4.7,4991.3,7.2,124743
124743,"2023-08-02 00:20:00",39,88,2.2,0,4.5,4995.2,6.5,124743
124743,"2023-08-02 00:30:00",40,88,2.2,0,4.4,4990.6,6.3,124743
124743,"2023-08-02 00:40:00",40,88,2.2,0,4.4,4991.8,6.2,124743
124743,"2023-08-02 00:50:00",40,87,2.4,0,4.8,4992.8,6.3,124743
124743,"2023-08-02 01:00:00",41,87,2.5,0,5,4992.1,7,124743
124743,"2023-08-02 01:10:00",41,86,2.4,0,4.8,4992.5,6.6,124743
124743,"2023-08-02 01:20:00",43,86,2.5,0,5,4986.9,6.9,124743
124743,"2023-08-02 01:30:00",43,85,2.9,0,5.7,4988.8,7.5,124743
124743,"2023-08-02 01:40:00",43,85,2.9,0,5.8,4990.2,7.8,124743
124743,"2023-08-02 01:50:00",44,84,2.7,0,5.4,4992.9,7.5,124743
124743,"2023-08-02 02:00:00",45,84,2.8,0,5.6,4990.6,8.2,124743
124743,"2023-08-02 02:10:00",45,84,2.9,0,5.9,4990.7,8.2,124743
124743,"2023-08-02 02:20:00",46,84,3.1,0,6.2,4993.7,8.7,124743
124743,"2023-08-02 02:30:00",46,84,3.1,0,6.2,4998.9,8.9,124743
124743,"2023-08-02 02:40:00",46,84,3.1,0,6.2,4991.9,8.8,124743
124743,"2023-08-02 02:50:00",46,84,3.1,0,6.2,4991.5,8.4,124743
124743,"2023-08-02 03:00:00",46,83,3.1,0,6.3,4991.3,8.6,124743
124743,"2023-08-02 03:10:00",46,83,3.2,0,6.4,4993.3,9,124743
124743,"2023-08-02 03:20:00",46,83,3.4,0,6.8,4993.3,9.3,124743
124743,"2023-08-02 03:30:00",47,82,3.4,0,6.7,4992.3,9.9,124743
124743,"2023-08-02 03:40:00",47,82,3.6,0,7.3,4994.7,11,124743
124743,"2023-08-02 03:50:00",47,82,3.8,0,7.7,4994.7,12.4,124743
124743,"2023-08-02 04:00:00",47,82,3.8,0,7.6,4993.8,13,124743
124743,"2023-08-02 04:10:00",48,81,3.5,0,7.1,4994.5,10,124743
124743,"2023-08-02 04:20:00",49,81,3.5,0,7,4993.8,9.5,124743
124743,"2023-08-02 04:30:00",50,81,3.6,0,7.2,4993.7,10.3,124743
124743,"2023-08-02 04:40:00",50,81,3.6,0,7.1,4990.6,10.3,124743
124743,"2023-08-02 04:50:00",50,81,3.6,0,7.1,4992.9,10.2,124743
124743,"2023-08-02 05:00:00",51,80,3.4,0,6.8,4993.5,9.4,124743
124743,"2023-08-02 05:10:00",51,80,3.4,0,6.9,4991.7,9.8,124743
124743,"2023-08-02 05:20:00",52,80,3.4,0,6.8,4997.2,10.1,124743
124743,"2023-08-02 05:30:00",52,80,3.4,0,6.8,4996.8,9.6,124743
124743,"2023-08-02 05:40:00",52,79,3.5,0,7,4994.9,9.7,124743
124743,"2023-08-02 05:50:00",52,79,3.4,0,6.8,4992.4,9.7,124743
124743,"2023-08-02 06:00:00",51,78,3.6,0,7.1,4993.6,10.7,124743
124743,"2023-08-02 06:10:00",51,79,3.6,0,7.3,4996.4,10.9,124743
124743,"2023-08-02 06:20:00",51,79,3.6,0,7.2,4992.1,10.5,124743
124743,"2023-08-02 06:30:00",51,79,3.5,0,7,4997.3,10.9,124743
124743,"2023-08-02 06:40:00",51,79,3.5,0,7,4991.4,9.3,124743
124743,"2023-08-02 06:50:00",51,79,3.5,0,7.1,4991.2,9.7,124743
124743,"2023-08-02 07:00:00",51,79,3.6,0,7.1,4991.3,9.6,124743
124743,"2023-08-02 07:10:00",51,78,3.8,0,7.6,4994.2,11.7,124743
124743,"2023-08-02 07:20:00",51,78,3.7,0,7.4,4992.7,11.3,124743
124743,"2023-08-02 07:30:00",52,78,3.8,0,7.6,4990,11.4,124743
124743,"2023-08-02 07:40:00",52,78,3.8,0,7.6,4989.4,12,124743
124743,"2023-08-02 07:50:00",52,78,4,0,7.9,4995.3,13.2,124743
124743,"2023-08-02 08:00:00",52,78,4,0,8,4995.3,13.2,124743
124743,"2023-08-02 08:10:00",52,77,4.1,0,8.1,4991.4,13.4,124743
124743,"2023-08-02 08:20:00",52,77,4,0,8.1,4990.7,13,124743
124743,"2023-08-02 08:30:00",53,77,4,0,8,4989.1,12.9,124743
124743,"2023-08-02 08:40:00",53,77,3.9,0,7.8,4989.6,12.7,124743
124743,"2023-08-02 08:50:00",53,77,3.9,0,7.8,4987.1,12.6,124743
124743,"2023-08-02 09:00:00",54,76,3.9,0,7.7,4994.4,12.3,124743
124743,"2023-08-02 09:10:00",55,76,4,0,8.1,4988.8,13.8,124743
124743,"2023-08-02 09:20:00",55,76,4.3,0,8.6,4992.3,15,124743
124743,"2023-08-02 09:30:00",56,76,4.3,0,8.6,4991.6,16.4,124743
124743,"2023-08-02 09:40:00",56,75,4.4,0,8.8,4992.2,16.2,124743
124743,"2023-08-02 09:50:00",56,75,4.7,0,9.5,4995.3,18,124743
124743,"2023-08-02 10:00:00",56,75,4.8,0,9.6,4999.3,17.6,124743
124743,"2023-08-02 10:10:00",56,75,4.9,0,9.9,4995.5,18.2,124743
124743,"2023-08-02 10:20:00",56,75,5.3,0,10.7,4997.7,19,124743
124743,"2023-08-02 10:30:00",56,75,4.9,0,9.8,4994.9,18.4,124743
124743,"2023-08-02 10:40:00",55,75,5.2,0,10.3,4994.3,18.8,124743
124743,"2023-08-02 10:50:00",56,75,5.3,0,10.5,4991.7,19.2,124743
124743,"2023-08-02 11:00:00",56,75,5.2,0,10.5,4994.7,19,124743
124743,"2023-08-02 11:10:00",56,75,5.1,0,10.3,4997.1,18.8,124743
124743,"2023-08-02 11:20:00",56,75,5.1,0,10.1,4995.2,18.9,124743
124743,"2023-08-02 11:30:00",55,76,5,0,10,4988.8,18.4,124743
124743,"2023-08-02 11:40:00",52,78,5.1,0,10.2,4987.7,18.4,124743
124743,"2023-08-02 11:50:00",49,80,4.9,0,9.8,4991.2,18.1,124743
124743,"2023-08-02 12:00:00",46,82,4.8,0,9.5,4992.2,17.7,124743
124743,"2023-08-02 12:10:00",43,84,4.9,0,9.8,4989.9,18.1,124743
124743,"2023-08-02 12:20:00",41,86,4.7,0,9.5,4989.6,17.4,124743
124743,"2023-08-02 12:30:00",39,88,4.4,0,8.8,4988.3,15.9,124743
124743,"2023-08-02 12:40:00",37,90,4.2,0,8.4,4988.5,14.9,124743
124743,"2023-08-02 12:50:00",36,91,3.9,0,7.8,4990.7,12.7,124743
124743,"2023-08-02 13:00:00",34,93,3.7,0,7.3,4993.4,10.8,124743
124743,"2023-08-02 13:10:00",34,94,3.6,0,7.3,4991.3,10.5,124743
124743,"2023-08-02 13:20:00",33,95,3.6,0,7.2,4990.8,10.2,124743
124743,"2023-08-02 13:30:00",32,96,3.8,0,7.5,4988.2,11.1,124743
124743,"2023-08-02 13:40:00",31,96,4.1,0,8.2,4990.3,13.8,124743
124743,"2023-08-02 13:50:00",32,94,4.5,0,8.9,4993.8,15.4,124743
124743,"2023-08-02 14:00:00",33,93,5.1,0,10.2,4991.1,18.5,124743
124743,"2023-08-02 14:10:00",32,96,5.3,0,10.6,4992.2,18.7,124743
124743,"2023-08-02 14:20:00",31,97,5.4,0,10.8,4990.1,19.2,124743
124743,"2023-08-02 14:30:00",30,99,5.5,0,11,4989.4,19.2,124743
124743,"2023-08-02 14:40:00",28,101,5.6,0,11.2,4992.5,19.7,124743
